Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2640,Pepper,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2640,Pepper,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2641,Pimento,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2641,Pimento,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2641,Pimento,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2645,"Spices, Other",2013,2013,1000 tonnes,28,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2645,"Spices, Other",2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2645,"Spices, Other",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2645,"Spices, Other",2013,2013,1000 tonnes,29,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2655,Wine,2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2655,Wine,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2655,Wine,2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2731,Bovine Meat,2013,2013,1000 tonnes,297,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,105,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2731,Bovine Meat,2013,2013,1000 tonnes,400,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,55,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,55,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2733,Pigmeat,2013,2013,1000 tonnes,1681,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2733,Pigmeat,2013,2013,1000 tonnes,133,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2733,Pigmeat,2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2733,Pigmeat,2013,2013,1000 tonnes,1811,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2734,Poultry Meat,2013,2013,1000 tonnes,1079,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2734,Poultry Meat,2013,2013,1000 tonnes,99,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2734,Poultry Meat,2013,2013,1000 tonnes,7,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2734,Poultry Meat,2013,2013,1000 tonnes,1171,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,16,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,16,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2743,Cream,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2743,Cream,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2744,Eggs,2013,2013,1000 tonnes,469,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2744,Eggs,2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2744,Eggs,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2744,Eggs,2013,2013,1000 tonnes,471,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,20,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,1641,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,81,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,1579,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2761,Freshwater Fish,2013,2013,1000 tonnes,772,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,772,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2762,Demersal Fish,2013,2013,1000 tonnes,398,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2762,Demersal Fish,2013,2013,1000 tonnes,33,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2762,Demersal Fish,2013,2013,1000 tonnes,13,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2762,Demersal Fish,2013,2013,1000 tonnes,417,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2763,Pelagic Fish,2013,2013,1000 tonnes,1618,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,196,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,195,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,1623,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5511,Production,2765,Crustaceans,2013,2013,1000 tonnes,155,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5611,Import Quantity,2765,Crustaceans,2013,2013,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5911,Export Quantity,2765,Crustaceans,2013,2013,1000 tonnes,26,S,Standardized data
FBS,Food Balance Sheets,171,Philippines,5301,Domestic supply quantity,2765,Crustaceans,2013,2013,1000 tonnes,133,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2511,Wheat and products,2013,2013,1000 tonnes,52091,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2511,Wheat and products,2013,2013,1000 tonnes,1360,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2511,Wheat and products,2013,2013,1000 tonnes,14243,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2511,Wheat and products,2013,2013,1000 tonnes,34708,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,624,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,256,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,145,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,734,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2514,Maize and products,2013,2013,1000 tonnes,11635,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2514,Maize and products,2013,2013,1000 tonnes,115,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2514,Maize and products,2013,2013,1000 tonnes,2619,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2514,Maize and products,2013,2013,1000 tonnes,9131,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2520,"Cereals, Other",2013,2013,1000 tonnes,1451,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,40,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,1414,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2531,Potatoes and products,2013,2013,1000 tonnes,30199,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2531,Potatoes and products,2013,2013,1000 tonnes,734,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2531,Potatoes and products,2013,2013,1000 tonnes,52,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2531,Potatoes and products,2013,2013,1000 tonnes,30881,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2534,"Roots, Other",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2534,"Roots, Other",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2534,"Roots, Other",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2745,Honey,2013,2013,1000 tonnes,68,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2745,Honey,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2745,Honey,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2745,Honey,2013,2013,1000 tonnes,69,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2546,Beans,2013,2013,1000 tonnes,7,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2546,Beans,2013,2013,1000 tonnes,22,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2546,Beans,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2546,Beans,2013,2013,1000 tonnes,29,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2549,"Pulses, Other and products",2013,2013,1000 tonnes,870,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,192,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,688,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2551,Nuts and products,2013,2013,1000 tonnes,13,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2551,Nuts and products,2013,2013,1000 tonnes,138,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2551,Nuts and products,2013,2013,1000 tonnes,21,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2551,Nuts and products,2013,2013,1000 tonnes,130,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2555,Soyabeans,2013,2013,1000 tonnes,1636,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2555,Soyabeans,2013,2013,1000 tonnes,1153,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2555,Soyabeans,2013,2013,1000 tonnes,84,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2555,Soyabeans,2013,2013,1000 tonnes,2705,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,63,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,63,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2561,Sesame seed,2013,2013,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2561,Sesame seed,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2561,Sesame seed,2013,2013,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,136,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,135,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,42,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2578,Coconut Oil,2013,2013,1000 tonnes,42,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2580,Olive Oil,2013,2013,1000 tonnes,32,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2580,Olive Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2580,Olive Oil,2013,2013,1000 tonnes,32,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2601,Tomatoes and products,2013,2013,1000 tonnes,2644,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,1360,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,3995,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2602,Onions,2013,2013,1000 tonnes,1985,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2602,Onions,2013,2013,1000 tonnes,244,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2602,Onions,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2602,Onions,2013,2013,1000 tonnes,2228,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2605,"Vegetables, Other",2013,2013,1000 tonnes,11491,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,1934,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,68,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,13357,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,210,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,210,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,439,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5611,Import Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,553,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5911,Export Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5301,Domestic supply quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,990,S,Standardized data
FBS,Food Balance Sheets,185,Russian Federation,5511,Production,2625,"Fruits, Other",2013,2013,1000 tonnes,1357,S,Standardized data
